1,0.432216,0.275,0.0909091,0.215462,0.267442,0.296333,0.905512,0.913386,0.535433,0.807612,1,1
1,0.5993,0.344444,0.181818,0.107373,0.29199,0.91443,0.944882,0.909449,0.464567,0.447651,1,1
1,0.47974,0.330556,0.287879,0.0214746,0.236434,0.732472,0.976378,0.866142,0.362205,0.626934,1,1
1,0.494247,0.888889,0.5,0.0608447,0.273902,0.700155,0.472441,0.748031,0.783465,0.658999,1,1
1,0.373687,0.311111,0.166667,0.0214746,0.228682,0.222566,0.940945,0.897638,0.468504,0.711836,1,1
1,0.517259,0.230556,0.0909091,0.394417,0.354005,0.56358,0.901575,0.905512,0.531496,0.802314,1,1
1,0.428714,0.00277778,0.151515,0.167502,0.258398,0.295068,0.811024,0.874016,0.602362,0.778057,1,1
1,0.392696,0.347222,0.30303,0.0479599,0.255814,0.241534,0.980315,0.870079,0.354331,0.72048,1,1
1,0.377189,0.102778,0.0757576,0.154617,0.267442,0.213433,0.866142,0.901575,0.574803,0.671685,1,1
1,0.454227,0.852778,0.181818,0.0214746,0.23385,0.392862,0.73622,0.917323,0.732283,0.863237,1,1
0,0.566283,0.136111,0.19697,0.0608447,0.223514,0.871013,0.885827,0.830709,0.46063,0.503694,1,1
1,0.54027,0.155556,0.272727,0.0680029,0.249354,0.78165,0.901575,0.787402,0.385827,0.588875,1,1
1,0.630315,0.330556,0.106061,0.115963,0.236434,0.935788,0.917323,0.92126,0.523622,0.356336,1,1
0,0.541771,0.961111,0.181818,0.0214746,0.22739,0.83153,0.775591,0.870079,0.637795,0.543706,1,1
0,0.513757,0.0333333,0.106061,0.408017,0.344961,0.603485,0.838583,0.889764,0.590551,0.769274,1,1
1,0.458229,0.955556,0.19697,0.0300644,0.232558,0.401012,0.76378,0.862205,0.645669,0.861146,1,1
1,0.315658,0.219444,0.136364,0.171797,0.24031,0.123367,0.913386,0.88189,0.488189,0.583298,1,1
0,0.623812,0.633333,0.272727,0.471009,0.363049,0.840804,0.751969,1,0.771654,0.230726,1,1
1,0.486243,0.788889,0.363636,0.0429492,0.25323,0.731769,0.570866,0.913386,0.874016,0.642827,1,1
1,0.489245,0.311111,0.121212,0.194703,0.244186,0.512716,0.925197,0.909449,0.503937,0.86728,1,1
1,0.515758,0.830556,0.348485,0.128848,0.325581,0.717156,0.590551,0.88189,0.834646,0.659975,1,1
1,0.482741,0.375,0.0757576,0.156049,0.231266,0.503442,0.893701,0.937008,0.566929,0.880524,1,1
1,0.434717,0.375,0.0454545,0.173228,0.264858,0.316144,0.88189,0.937008,0.590551,0.768855,1,1
0,0.551776,0.244444,0.242424,0.136006,0.25323,0.8564,0.952756,0.834646,0.374016,0.531298,1,1
1,0.641821,0.611111,0.166667,0.303508,0.312661,0.873402,0.814961,0.988189,0.704724,0.27729,1,1
1,0.494247,0.00555556,0.0909091,0.125268,0.236434,0.527891,0.834646,0.901575,0.606299,0.863516,1,1
1,0.338669,0.0944444,0.0757576,0.173228,0.244186,0.174512,0.862205,0.897638,0.574803,0.585668,1,1
0,0.654827,0.263889,0.0909091,0.0214746,0.223514,0.686244,0.901575,0.909449,0.535433,0.172731,1,1
0,0.533767,0.802778,0.363636,0.150322,0.351421,0.720247,0.570866,0.897638,0.866142,0.671128,1,1
1,0.517259,0.0583333,0.0909091,0.211167,0.270026,0.576928,0.850394,0.893701,0.582677,0.81765,1,1
1,0.414207,0.0555556,0.166667,0.107373,0.273902,0.27905,0.834646,0.854331,0.551181,0.688136,1,1
1,0.625313,0.586111,0.257576,0.303508,0.294574,0.855557,0.80315,1,0.712598,0.281193,1,1
1,0.630315,0.555556,0.30303,0.0429492,0.223514,0.884783,0.818898,0.996063,0.677165,0.331382,1,1
0,0.528764,0.969444,0.151515,0.34932,0.270026,0.628355,0.795276,0.877953,0.629921,0.767043,1,1
1,0.468234,0.05,0.0454545,0.156049,0.245478,0.427427,0.854331,0.917323,0.602362,0.846647,1,1
1,0.348174,0.161111,0.212121,0.204009,0.248062,0.172966,0.905512,0.822835,0.429134,0.579813,1,1
1,0.32016,0.116667,0.19697,0.355762,0.21447,0.133905,0.874016,0.834646,0.484252,0.550676,1,1
0,0.584292,0.480556,0.166667,0.2398,0.277778,0.797808,0.893701,0.964567,0.586614,0.264882,1,1
0,0.618809,0.444444,0.227273,0.0608447,0.244186,0.864971,0.92126,0.952756,0.531496,0.322041,1,1
1,0.528764,0.291667,0.19697,0.19184,0.338501,0.789378,0.952756,0.877953,0.425197,0.615781,1,1
1,0.366183,0.116667,0.181818,0.250537,0.251938,0.196431,0.874016,0.838583,0.492126,0.588875,1,1
0,0.663332,0.911111,0.242424,0.0909091,0.24031,0.669243,0.700787,0.862205,0.708661,0.194061,1,1
0,0.581291,0.613889,0.151515,0.231926,0.273902,0.797387,0.818898,0.984252,0.69685,0.27004,1,1
1,0.612306,0.713889,0.0606061,0.365068,0.191214,0.894056,0.822835,0.952756,0.673228,0.40053,1,1
1,0.50075,0.766667,0.5,0.0429492,0.26615,0.743572,0.452756,0.889764,0.944882,0.66346,1,1
1,0.574787,0.544444,0.227273,0.163207,0.249354,0.777715,0.846457,0.988189,0.653543,0.268228,1,1
0,0.587794,0.525,0.212121,0.274875,0.308786,0.808487,0.866142,0.984252,0.629921,0.280496,1,1
1,0.507254,0.361111,0.242424,0.0479599,0.244186,0.56625,0.96063,0.905512,0.433071,0.849157,1,1
0,0.661831,0.136111,0.19697,0.228346,0.232558,0.669805,0.885827,0.830709,0.464567,0.21093,1,1
1,0.569785,0.283333,0.181818,0.274875,0.427649,0.846705,0.940945,0.885827,0.448819,0.574516,1,1
1,0.3997,0.991667,0.30303,0.214746,0.293282,0.224392,0.724409,0.783465,0.586614,0.597518,1,1
0,0.658329,0.0416667,0.106061,0.26199,0.342377,0.67669,0.84252,0.889764,0.586614,0.220828,1,1
0,0.546773,0.0222222,0.106061,0.34932,0.385013,0.695939,0.834646,0.893701,0.598425,0.723825,1,1
1,0.381691,0.263889,0.181818,0.346457,0.273902,0.186736,0.940945,0.874016,0.440945,0.569636,1,1
1,0.548274,0.8,0.318182,0.176807,0.388889,0.734017,0.614173,0.917323,0.846457,0.692597,1,1
1,0.489245,0.183333,0.136364,0.14388,0.25323,0.513559,0.901575,0.870079,0.488189,0.884009,1,1
0,0.661831,0.125,0.0454545,0.327845,0.364341,0.663622,0.866142,0.913386,0.586614,0.231563,1,1
1,0.609305,0.358333,0.0454545,0.442377,0.27907,0.884642,0.885827,0.933071,0.57874,0.454621,1,1
1,0.448224,0.888889,0.0606061,0.0214746,0.222222,0.40607,0.822835,0.929134,0.649606,0.762303,1,1
0,0.594297,0.0777778,0.166667,0.429492,0.24031,0.901222,0.850394,0.846457,0.527559,0.493517,1,1
1,0.510755,0.238889,0.181818,0.0214746,0.22739,0.613882,0.933071,0.870079,0.444882,0.823365,1,1
0,0.681341,0.811111,0.0454545,0.303508,0.286822,0.618379,0.834646,0.937008,0.649606,0.238394,1,1
0,0.661831,0.319444,0.151515,0.395848,0.236434,0.647042,0.933071,0.909449,0.488189,0.24648,1,1
0,0.602801,0.0805556,0.363636,0.107373,0.282946,0.709709,0.80315,0.716535,0.409449,0.299456,1,1
1,0.484242,0.922222,0.227273,0.0300644,0.235142,0.505691,0.728346,0.870079,0.685039,0.845811,1,1
1,0.329665,0.297222,0.0757576,0.257695,0.273902,0.0777013,0.901575,0.92126,0.547244,0.491008,1,1
0,0.595798,0.5,0.0606061,0.198282,0.219638,0.812421,0.870079,0.952756,0.614173,0.379339,1,1
0,0.624312,0.988889,0.181818,0.202577,0.338501,0.682169,0.791339,0.862205,0.610236,0.288443,1,1
1,0.568284,0.480556,0.227273,0.19184,0.397933,0.886891,0.897638,0.968504,0.574803,0.576467,1,1
1,0.431216,0.455556,0.0606061,0.0479599,0.22093,0.245469,0.88189,0.948819,0.598425,0.584274,1,1
0,0.661831,0.322222,0.106061,0.41446,0.236434,0.621751,0.917323,0.917323,0.523622,0.258469,1,1
1,0.432716,0.366667,0.166667,0.0429492,0.22093,0.382184,0.937008,0.92126,0.488189,0.679632,1,1
1,0.328164,0.25,0.136364,0.224052,0.273902,0.0717999,0.917323,0.893701,0.492126,0.48111,1,1
0,0.57929,0.127778,0.333333,0.151754,0.290698,0.719123,0.870079,0.740157,0.362205,0.327896,1,1
1,0.609305,0.711111,0.0606061,0.442377,0.494832,0.875369,0.826772,0.952756,0.669291,0.520563,1,1
1,0.535268,0.938889,0.121212,0.136006,0.273902,0.617254,0.795276,0.897638,0.649606,0.851248,1,1
1,0.438219,0.352778,0.181818,0.0479599,0.231266,0.394267,0.944882,0.913386,0.472441,0.686463,1,1
1,0.517259,0.886111,0.30303,0.107373,0.27907,0.818463,0.645669,0.854331,0.755906,0.650634,1,1
0,0.686343,0.125,0.0606061,0.463851,0.299742,0.586343,0.870079,0.909449,0.57874,0.26781,1,1
1,0.350675,0.247222,0.151515,0.156049,0.267442,0.102712,0.925197,0.88189,0.472441,0.488638,1,1
0,0.651826,0.119444,0.227273,0.346457,0.409561,0.654349,0.870079,0.807087,0.452756,0.305033,1,1
0,0.561781,0.522222,0.212121,0.0858984,0.22093,0.772938,0.866142,0.984252,0.629921,0.383382,1,1
0,0.656828,0.138889,0.166667,0.543307,0.223514,0.602361,0.885827,0.846457,0.484252,0.283982,1,1
1,0.528764,0.383333,0.318182,0.0909091,0.286822,0.892089,0.972441,0.893701,0.385827,0.586366,1,1
1,0.515758,0.175,0.257576,0.10952,0.268734,0.515667,0.917323,0.795276,0.377953,0.802593,1,1
1,0.422711,0.125,0.151515,0.23121,0.251938,0.185893,0.877953,0.862205,0.511811,0.520563,1,1
0,0.669835,0.0638889,0.272727,0.432355,0.456072,0.638612,0.814961,0.787402,0.488189,0.318556,1,1
1,0.563282,0.594444,0.0757576,0.24481,0.30491,0.772095,0.846457,0.964567,0.653543,0.44542,1,1
1,0.576288,0.897222,0.318182,0.317108,0.431525,0.820289,0.645669,0.84252,0.740157,0.684511,1,1
1,0.582791,0.866667,0.272727,0.339298,0.452196,0.812842,0.665354,0.88189,0.76378,0.691621,1,1
1,0.452226,0.0194444,0.181818,0.0608447,0.245478,0.40045,0.807087,0.850394,0.582677,0.667503,1,1
0,0.692846,0.155556,0.242424,0.442377,0.321705,0.543066,0.901575,0.80315,0.409449,0.310191,1,1
0,0.548274,0.025,0.151515,0.0608447,0.236434,0.726008,0.822835,0.870079,0.586614,0.393002,1,1
0,0.671336,0.0277778,0.19697,0.704366,0.456072,0.581144,0.807087,0.838583,0.562992,0.319113,1,1
0,0.556778,0.1,0.378788,0.0214746,0.223514,0.718421,0.822835,0.692913,0.354331,0.392583,1,1
1,0.563282,0.463889,0.19697,0.327845,0.308786,0.782774,0.905512,0.96063,0.566929,0.49059,1,1
1,0.34017,0.0638889,0.257576,0.0644238,0.242894,0.0685682,0.814961,0.791339,0.492126,0.434267,1,1
1,0.571286,0.722222,0.121212,0.51539,0.396641,0.813545,0.787402,0.964567,0.720472,0.544124,1,1
0,0.546773,0.141667,0.151515,0.107373,0.244186,0.719826,0.885827,0.858268,0.496063,0.412659,1,1
1,0.551776,0.586111,0.19697,0.182534,0.27907,0.753829,0.822835,0.992126,0.69685,0.465217,1,1
1,0.434217,0.125,0.0606061,0.0887616,0.250646,0.321062,0.870079,0.909449,0.57874,0.591803,1,1
1,0.572786,0.463889,0.257576,0.431639,0.400517,0.814669,0.913386,0.96063,0.53937,0.561968,1,1
1,0.513757,0.0611111,0.121212,0.204009,0.263566,0.540818,0.846457,0.874016,0.566929,0.774711,1,1
0,0.582791,0.955556,0.121212,0.429492,0.359173,0.730785,0.799213,0.893701,0.641732,0.803569,1,1
1,0.587794,0.519444,0.212121,0.2398,0.414729,0.854855,0.870079,0.980315,0.622047,0.686045,1,1
1,0.522261,0.775,0.19697,0.136006,0.257106,0.587186,0.724409,0.948819,0.775591,0.823087,1,1
0,0.533767,0.680556,0.0606061,0.0214746,0.232558,0.727835,0.834646,0.956693,0.665354,0.46438,1,1
1,0.541771,0.555556,0.242424,0.128848,0.25323,0.741324,0.834646,0.992126,0.669291,0.483759,1,1
1,0.566283,0.15,0.19697,0.354331,0.307494,0.681326,0.893701,0.830709,0.452756,0.866304,1,1
1,0.441721,0.322222,0.136364,0.107373,0.250646,0.347759,0.929134,0.909449,0.496063,0.601422,1,1
1,0.373687,0.988889,0.272727,0.0479599,0.257106,0.128003,0.740157,0.807087,0.598425,0.442493,1,1
0,0.692846,0.905556,0.0757576,0.536865,0.29199,0.524097,0.814961,0.92126,0.653543,0.342953,1,1
0,0.689345,0.075,0.212121,0.713672,0.270026,0.562316,0.838583,0.826772,0.511811,0.349366,1,1
1,0.378689,0.997222,0.363636,0.0300644,0.242894,0.137277,0.692913,0.73622,0.559055,0.444166,1,1
1,0.527264,0.0444444,0.166667,0.32713,0.29845,0.558381,0.830709,0.854331,0.559055,0.776244,1,1
1,0.477239,0.133333,0.106061,0.14388,0.268734,0.424055,0.877953,0.885827,0.53937,0.659278,1,1
1,0.335668,0.413889,0.0151515,0.228346,0.289406,0.032879,0.870079,0.937008,0.606299,0.380036,1,1
0,0.70085,0.125,0.106061,0.360057,0.312661,0.49993,0.874016,0.885827,0.543307,0.352851,1,1
1,0.594297,0.25,0.0454545,0.622763,0.388889,0.770549,0.88189,0.92126,0.574803,0.785585,1,1
0,0.548274,0.166667,0.30303,0.14388,0.26615,0.69327,0.909449,0.767717,0.346457,0.452809,1,1
1,0.517259,0.213889,0.19697,0.0608447,0.232558,0.844738,0.929134,0.846457,0.42126,0.652725,1,1
0,0.553277,0.105556,0.363636,0.176807,0.286822,0.686104,0.834646,0.712598,0.362205,0.46215,1,1
1,0.589295,0.638889,0.227273,0.408017,0.418605,0.840944,0.771654,0.992126,0.751969,0.730238,1,1
1,0.584292,0.422222,0.151515,0.566929,0.363049,0.746944,0.917323,0.944882,0.543307,0.824202,1,1
1,0.448724,0.194444,0.242424,0.0858984,0.268734,0.351412,0.925197,0.818898,0.393701,0.586923,1,1
1,0.54027,0.902778,0.0909091,0.365068,0.303618,0.572994,0.811024,0.92126,0.65748,0.778475,1,1
0,0.669835,0.35,0.136364,0.299213,0.25323,0.590136,0.925197,0.92126,0.511811,0.398439,1,1
0,0.668334,0.25,0.106061,0.259127,0.249354,0.596178,0.909449,0.901575,0.519685,0.401506,1,1
1,0.558279,0.616667,0.0909091,0.257695,0.338501,0.803569,0.838583,0.964567,0.665354,0.630001,1,1
1,0.515758,0.233333,0.19697,0.0214746,0.228682,0.83153,0.937008,0.858268,0.425197,0.663739,1,1
1,0.57979,0.302778,0.151515,0.583393,0.394057,0.819587,0.937008,0.901575,0.476378,0.764812,1,1
1,0.576288,0.236111,0.0757576,0.60272,0.333333,0.757201,0.897638,0.909449,0.53937,0.832985,1,1
0,0.681341,0.219444,0.242424,0.442377,0.249354,0.557538,0.940945,0.826772,0.377953,0.399833,1,1
1,0.572786,0.375,0.106061,0.58053,0.324289,0.756358,0.909449,0.933071,0.543307,0.83884,1,1
